path,accents,sentence
common_voice_en_37531631.mp3,United States English,He was interested in projective and nonEuclidean geometry
common_voice_en_37531634.mp3,United States English,He is introduced in The Silmarillion as the first of the Dragons
common_voice_en_37531653.mp3,United States English,It runs through the city of Paderborn which it gave its name
common_voice_en_37531663.mp3,United States English,All but two states adopted unanimous jury votes to convict
common_voice_en_37531671.mp3,United States English,The estate is a tourist attraction
common_voice_en_37531672.mp3,United States English,His father troubled himself more about his illegitimate than his legitimate children
common_voice_en_37531673.mp3,United States English,The lawsuit was subsequently dismissed
common_voice_en_37539127.mp3,United States English,Craignure railway station was on the now closed narrow gauge Isle of Mull Railway
common_voice_en_37539129.mp3,United States English,Fishing declines in fall
common_voice_en_37539132.mp3,United States English,It also marks the first collaboration of the tripartite
common_voice_en_37539134.mp3,United States English,Moreover the assets mortgaged to the Bank had fallen into disrepair
common_voice_en_37539135.mp3,United States English,Both earthquakes were commemorated in the Byzantine liturgy
common_voice_en_37539136.mp3,United States English,The idea was to concentrate the population in larger settlements
common_voice_en_37539137.mp3,United States English,All five ships were then blockaded into the port by the French Navy squadron
common_voice_en_37539138.mp3,United States English,The Boston Phoenix often at odds with Jacobys views also rose to Jacobys defense
common_voice_en_37539141.mp3,United States English,He proposed that each car would be equipped with a transponder
common_voice_en_37539144.mp3,United States English,Soyer was referred to as an American scene painter
common_voice_en_37539147.mp3,United States English,Though popularly considered a Celtic symbol it is in fact a preCeltic symbol
common_voice_en_37539154.mp3,United States English,At first the new Peronist movement was linked to the Armed Forces
common_voice_en_37539156.mp3,United States English,He passed the munshi and fazil exams from University of the Punjab
common_voice_en_37539163.mp3,United States English,Common methods of estimation include recursive least squares and gradient descent
common_voice_en_37539179.mp3,United States English,The contents of the exchanges are often dependent on cultural norms
common_voice_en_37539202.mp3,United States English,Cedar Valley College also hosts the Distance Education Veterinary Technology Program
common_voice_en_37539203.mp3,United States English,Awardwinning screen composer and filmmaker Milton Trott grew up in Blackwood
common_voice_en_37539215.mp3,United States English,Both games were originally released on the Sega Dreamcast
common_voice_en_37539261.mp3,United States English,Replacement fluid is added and the blood is returned to the patient
common_voice_en_37539273.mp3,United States English,It is one of the most prominent tourist attractions in Warsaw
common_voice_en_37539274.mp3,United States English,In general lower levels of enzyme activity correlate with more severe symptoms
common_voice_en_37539275.mp3,United States English,An excess of one reactant can be used to control the degree of polymerization
common_voice_en_37539277.mp3,United States English,The results of expanding to Southern markets has been mixed
common_voice_en_37665961.mp3,United States English,He pioneered the use of heparin as a blood anticoagulant
common_voice_en_37665979.mp3,United States English,They were given the Dodge and Fargo brands
common_voice_en_37665987.mp3,United States English,The police chief is Shaun Garner a Republican
common_voice_en_37666113.mp3,United States English,The eggs hatch the following winter
common_voice_en_37666114.mp3,United States English,Burr performed live on the radio while broadcasting technology was still in its infancy
common_voice_en_37666115.mp3,United States English,They deal with their problems through helping each other
common_voice_en_37666169.mp3,United States English,John Kruk had three hits for Philadelphia
common_voice_en_37666179.mp3,United States English,As a result many variety performers were recruited for game shows
common_voice_en_37666180.mp3,United States English,Small worktype utility knives have also been used to commit robbery and other crimes
common_voice_en_37666181.mp3,United States English,They worked on his fields and brought him rich presents
common_voice_en_37679390.mp3,United States English,She has also deployed on counternarcotics operations in the Caribbean Basin
common_voice_en_37679392.mp3,United States English,His father Abdulla Ali Al Gergawi was a successful merchant in the city
common_voice_en_37679393.mp3,United States English,He also wrote for orchestra as well
common_voice_en_37679396.mp3,United States English,McLeods injury would later prove to be a huge blow to Adelaides premiership chances
common_voice_en_37679397.mp3,United States English,Bush told me
common_voice_en_37679403.mp3,United States English,Reduction in arthropod species in Puerto Rican forests threatens their predators
common_voice_en_37465451.mp3,United States English,She has published writings on the topic of Byzantine and medieval Armenian history
common_voice_en_37465453.mp3,United States English,Irish writer James Joyce exemplifies this style in his novel Ulysses
common_voice_en_37465456.mp3,United States English,Six songs were cut from the recording to make the album
common_voice_en_37465460.mp3,United States English,The two countries should not be seeing each other enemies and neither should they
common_voice_en_37465463.mp3,United States English,It uses Scout rules which should be formulated individually by each group
common_voice_en_37465464.mp3,United States English,The youths were either sepulchral or votive statues
common_voice_en_37465466.mp3,United States English,McDuffie was also a notable conservationist
common_voice_en_37465467.mp3,United States English,In Greek this came to mean the divine bright disk
